# Prioritization file for occultation-standard
# Version: 1.0.1
# Updated by: Joe P. Renaud
# Updated on: 2026-05-08 17:00:15
#
# Column 1: Rank
# Column 2: Target Name
# Column 3: Priority
# Column 4: Number of Hours Requested
# Column 5: Number of Hours Observed
# Column 6: Number of Hours Remaining
rank,target,priority,hours_req,hours_obs,hours_rem
487,G3429196722004296192,0.845526,600.0,0.0,600.0
488,G3332350780056461568,0.845414,600.0,0.0,600.0
489,G3112512844652350464,0.845302,600.0,0.0,600.0
490,G3327200770671958016,0.84519,600.0,0.0,600.0
491,G439293519944416640,0.845078,600.0,0.0,600.0
492,G3425485565320633600,0.844966,600.0,0.0,600.0
493,G615248193932190848,0.844855,600.0,0.0,600.0
494,G211958736301469312,0.844743,600.0,0.0,600.0
495,G1942164527420783744,0.844631,600.0,0.0,600.0
496,G3368268281583641472,0.844519,600.0,0.0,600.0
497,G3140676280941383296,0.844407,600.0,0.0,600.0
498,G216935916201765120,0.844295,600.0,0.0,600.0
499,G2002517854549709056,0.844183,600.0,0.0,600.0
500,G3399954733525279616,0.844072,600.0,0.0,600.0
501,G261183219041954304,0.84396,600.0,0.0,600.0
502,G3454789508706967296,0.843848,600.0,0.0,600.0
503,G3453850697574547456,0.843736,600.0,0.0,600.0
504,G352572667035292288,0.843624,600.0,0.0,600.0
505,G409309047578831744,0.843512,600.0,0.0,600.0
506,G456703839895484032,0.8434,600.0,0.0,600.0
507,G3369568595822051968,0.843289,600.0,0.0,600.0
508,G698486305101018240,0.843177,600.0,0.0,600.0
509,G275531399106986112,0.843065,600.0,0.0,600.0
510,G2026771741029840128,0.842953,600.0,0.0,600.0
511,G3382900930222536448,0.842841,600.0,0.0,600.0
512,G425786534995115264,0.842729,600.0,0.0,600.0
513,G1955995215467251328,0.842617,600.0,0.0,600.0
514,G3424216763262732544,0.842506,600.0,0.0,600.0
515,G3429050491257031808,0.842394,600.0,0.0,600.0
516,G3403641121135845760,0.842282,600.0,0.0,600.0
517,G3345733932510678656,0.84217,600.0,0.0,600.0
518,G3423637251914351616,0.842058,600.0,0.0,600.0
519,G201497875297525120,0.841946,600.0,0.0,600.0
520,G3444800922306262528,0.841834,600.0,0.0,600.0
521,G207921741919889792,0.841723,600.0,0.0,600.0
522,G3349177087530749824,0.841611,600.0,0.0,600.0
523,G3444204991301278336,0.841499,600.0,0.0,600.0
524,G3396697052370886656,0.841387,600.0,0.0,600.0
525,G3159372552757291264,0.841275,600.0,0.0,600.0
526,G458369290778447360,0.841163,600.0,0.0,600.0
527,G240948940913917696,0.841051,600.0,0.0,600.0
528,G437385141414253568,0.84094,600.0,0.0,600.0
529,G3384754981703993600,0.840828,600.0,0.0,600.0
530,G3382612239700477568,0.840716,600.0,0.0,600.0
531,G3372589912039452672,0.840604,600.0,0.0,600.0
532,G200763715062438656,0.840492,600.0,0.0,600.0
533,G3454654646734651776,0.84038,600.0,0.0,600.0
534,G1846121701398551936,0.840268,600.0,0.0,600.0
535,G249586974841911552,0.840157,600.0,0.0,600.0
536,G348040686262812544,0.840045,600.0,0.0,600.0
537,G3331673407876394752,0.839933,600.0,0.0,600.0
538,G3100570842705851008,0.839821,600.0,0.0,600.0
539,G181836653184373632,0.839709,600.0,0.0,600.0
540,G3061734820701714816,0.839597,600.0,0.0,600.0
541,G3135664986118796928,0.839485,600.0,0.0,600.0
542,G260770146263348608,0.839374,600.0,0.0,600.0
543,G3444704444459192832,0.839262,600.0,0.0,600.0
544,G3374031754037085184,0.83915,600.0,0.0,600.0
545,G3402697254824353408,0.839038,600.0,0.0,600.0
546,G3123872753973705088,0.838926,600.0,0.0,600.0
547,G449154489978207488,0.838814,600.0,0.0,600.0
548,G3344057658313511936,0.838702,600.0,0.0,600.0
549,G1029789740033618176,0.838591,600.0,0.0,600.0
550,G433157587924455680,0.838479,600.0,0.0,600.0
551,G3437903720226709248,0.838367,600.0,0.0,600.0
552,G1994899853873393920,0.838255,600.0,0.0,600.0
553,G194034016709059584,0.838143,600.0,0.0,600.0
554,G3330337501248254464,0.838031,600.0,0.0,600.0
555,G3397038996190150528,0.837919,600.0,0.0,600.0
556,G3127687097248892800,0.837808,600.0,0.0,600.0
557,G3091658712546481536,0.837696,600.0,0.0,600.0
558,G198975118884594432,0.837584,600.0,0.0,600.0
559,G3456063636524547584,0.837472,600.0,0.0,600.0
560,G3330263254152372992,0.83736,600.0,0.0,600.0
561,G3061448638440429184,0.837248,600.0,0.0,600.0
562,G3329185591022519552,0.837136,600.0,0.0,600.0
563,G3111410236349692800,0.837025,600.0,0.0,600.0
564,G188146643041421696,0.836913,600.0,0.0,600.0
565,G1997548160763645312,0.836801,600.0,0.0,600.0
566,G3111392403643450880,0.836689,600.0,0.0,600.0
567,G995338024941396480,0.836577,600.0,0.0,600.0
568,G3404280207970963712,0.836465,600.0,0.0,600.0
569,G3324855374929790848,0.836353,600.0,0.0,600.0
570,G506059301960494720,0.836242,600.0,0.0,600.0
571,G2074997970294424064,0.83613,600.0,0.0,600.0
572,G3083408496983763712,0.836018,600.0,0.0,600.0
573,G187072282741468928,0.835906,600.0,0.0,600.0
574,G2052020681228050816,0.835794,600.0,0.0,600.0
575,G3351652260005004032,0.835682,600.0,0.0,600.0
576,G203260774692566144,0.83557,600.0,0.0,600.0
577,G3423754590421063552,0.835459,600.0,0.0,600.0
578,G2127041841354998656,0.835347,600.0,0.0,600.0
579,G2072532452916709376,0.835235,600.0,0.0,600.0
580,G184605773219169920,0.835123,600.0,0.0,600.0
581,G435920218270165504,0.835011,600.0,0.0,600.0
582,G3372304008952260608,0.834899,600.0,0.0,600.0
583,G3399065739718292992,0.834787,600.0,0.0,600.0
584,G469863482253074688,0.834676,600.0,0.0,600.0
585,G2025478612331225856,0.834564,600.0,0.0,600.0
586,G3126438365576447104,0.834452,600.0,0.0,600.0
587,G1998288479990189952,0.83434,600.0,0.0,600.0
588,G3150803440165601664,0.834228,600.0,0.0,600.0
589,G3125818756413821568,0.834116,600.0,0.0,600.0
590,G2032050530770775424,0.834004,600.0,0.0,600.0
591,G3125978082521883520,0.833893,600.0,0.0,600.0
592,G3348826854420132992,0.833781,600.0,0.0,600.0
593,G434106642556024960,0.833669,600.0,0.0,600.0
594,G3372714470387160576,0.833557,600.0,0.0,600.0
595,G3160321500010016256,0.833445,600.0,0.0,600.0
596,G3377267612458190976,0.833333,600.0,0.0,600.0
597,G3371020363486803328,0.833221,600.0,0.0,600.0
598,G3379919016030538496,0.83311,600.0,0.0,600.0
599,G275183605536279168,0.832998,600.0,0.0,600.0
600,G3119417193557927296,0.832886,600.0,0.0,600.0
601,G3340168303430611072,0.832774,600.0,0.0,600.0
602,G3377650109364150528,0.832662,600.0,0.0,600.0
603,G2868334126985152640,0.83255,600.0,0.0,600.0
604,G3353286546600699904,0.832438,600.0,0.0,600.0
605,G3124102350042916736,0.832327,600.0,0.0,600.0
606,G3444961180424282880,0.832215,600.0,0.0,600.0
607,G3371456148048005376,0.832103,600.0,0.0,600.0
608,G233796823936452608,0.831991,600.0,0.0,600.0
609,G231940401634554112,0.831879,600.0,0.0,600.0
610,G864763288202727680,0.831767,600.0,0.0,600.0
611,G3378845381582754816,0.831655,600.0,0.0,600.0
612,G252950866245896704,0.831544,600.0,0.0,600.0
613,G189482790187022336,0.831432,600.0,0.0,600.0
614,G434677770128260096,0.83132,600.0,0.0,600.0
615,G261452565029368832,0.831208,600.0,0.0,600.0
616,G459634210178318336,0.831096,600.0,0.0,600.0
617,G3100595306840836736,0.830984,600.0,0.0,600.0
618,G275238001306676480,0.830872,600.0,0.0,600.0
619,G3370395394206082816,0.830761,600.0,0.0,600.0
620,G1849947211590595968,0.830649,600.0,0.0,600.0
621,G3370519364141427456,0.830537,600.0,0.0,600.0
622,G3351370918172002048,0.830425,600.0,0.0,600.0
623,G3158683090248015232,0.830313,600.0,0.0,600.0
624,G1966808809250288640,0.830201,600.0,0.0,600.0
625,G3352766134005597568,0.830089,600.0,0.0,600.0
626,G181229963284325376,0.829978,600.0,0.0,600.0
627,G204278093528525312,0.829866,600.0,0.0,600.0
628,G3085989600533080320,0.829754,600.0,0.0,600.0
629,G232369760924023040,0.829642,600.0,0.0,600.0
630,G3451152599119332224,0.82953,600.0,0.0,600.0
631,G1869545495275635584,0.829418,600.0,0.0,600.0
632,G208075256935357056,0.829306,600.0,0.0,600.0
633,G3132330682749595904,0.829195,600.0,0.0,600.0
634,G3388811183176263808,0.829083,600.0,0.0,600.0
635,G3425839539345200768,0.828971,600.0,0.0,600.0
636,G425249251768548992,0.828859,600.0,0.0,600.0
637,G3350922489225201024,0.828747,600.0,0.0,600.0
638,G276305867608132224,0.828635,600.0,0.0,600.0
639,G246122658524333056,0.828523,600.0,0.0,600.0
640,G3005637909248144128,0.828412,600.0,0.0,600.0
641,G3328854260063734528,0.8283,600.0,0.0,600.0
642,G200844323014072448,0.828188,600.0,0.0,600.0
643,G3331953718920271104,0.828076,600.0,0.0,600.0
644,G3377053967903928576,0.827964,600.0,0.0,600.0
645,G448034877900858112,0.827852,600.0,0.0,600.0
646,G181194465378101376,0.82774,600.0,0.0,600.0
647,G3404533542324563328,0.827629,600.0,0.0,600.0
648,G3425366680625960064,0.827517,600.0,0.0,600.0
649,G3404140638713795968,0.827405,600.0,0.0,600.0
650,G3443569194406174592,0.827293,600.0,0.0,600.0
651,G3445300482839795840,0.827181,600.0,0.0,600.0
652,G3370900035684123904,0.827069,600.0,0.0,600.0
653,G3056646521405906816,0.826957,600.0,0.0,600.0
654,G137397859224918016,0.826846,600.0,0.0,600.0
655,G188376239108520960,0.826734,600.0,0.0,600.0
656,G241766118573958144,0.826622,600.0,0.0,600.0
657,G3398338863750066944,0.82651,600.0,0.0,600.0
658,G3348699658967135872,0.826398,600.0,0.0,600.0
659,G242266907461350272,0.826286,600.0,0.0,600.0
660,G3347347221006795776,0.826174,600.0,0.0,600.0
661,G3448422129493766400,0.826063,600.0,0.0,600.0
662,G183633804939546368,0.825951,600.0,0.0,600.0
663,G3372311636814062336,0.825839,600.0,0.0,600.0
664,G2069890463891154688,0.825727,600.0,0.0,600.0
665,G3447742051489336192,0.825615,600.0,0.0,600.0
666,G3381768639402737408,0.825503,600.0,0.0,600.0
667,G3152714009121371776,0.825391,600.0,0.0,600.0
668,G246663618242859136,0.82528,600.0,0.0,600.0
669,G2657678762938521472,0.825168,600.0,0.0,600.0
670,G3317371098062794112,0.825056,600.0,0.0,600.0
671,G963466378309113856,0.824944,600.0,0.0,600.0
672,G1870173660006076160,0.824832,600.0,0.0,600.0
673,G3110314405514006144,0.82472,600.0,0.0,600.0
674,G3447795957622549376,0.824609,600.0,0.0,600.0
675,G446142858909474304,0.824497,600.0,0.0,600.0
676,G3443460725009522304,0.824385,600.0,0.0,600.0
677,G3448344068466322048,0.824273,600.0,0.0,600.0
678,G204619049509723648,0.824161,600.0,0.0,600.0
679,G203445144752739968,0.824049,600.0,0.0,600.0
680,G3437831122396820352,0.823937,600.0,0.0,600.0
681,G190573956694872576,0.823826,600.0,0.0,600.0
682,G3365073620487551104,0.823714,600.0,0.0,600.0
683,G3382548674184892032,0.823602,600.0,0.0,600.0
684,G767559107321915264,0.82349,600.0,0.0,600.0
685,G3157401815604671360,0.823378,600.0,0.0,600.0
686,G3044076251640930304,0.823266,600.0,0.0,600.0
687,G3018352421192008832,0.823154,600.0,0.0,600.0
688,G3361759692441400704,0.823043,600.0,0.0,600.0
689,G3325094896666440192,0.822931,600.0,0.0,600.0
690,G205566588012912896,0.822819,600.0,0.0,600.0
691,G3373922661868123136,0.822707,600.0,0.0,600.0
692,G2022046314970966912,0.822595,600.0,0.0,600.0
693,G3373723714684689664,0.822483,600.0,0.0,600.0
694,G228514770078270976,0.822371,600.0,0.0,600.0
695,G262643263104626816,0.82226,600.0,0.0,600.0
696,G154435895705511936,0.822148,600.0,0.0,600.0
697,G3352715590830528768,0.822036,600.0,0.0,600.0
698,G443661948360036352,0.821924,600.0,0.0,600.0
699,G41984099888203392,0.821812,600.0,0.0,600.0
700,G3399516887378885888,0.8217,600.0,0.0,600.0
701,G198791363003093248,0.821588,600.0,0.0,600.0
702,G2106208810426737280,0.821477,600.0,0.0,600.0
703,G672423210894486656,0.821365,600.0,0.0,600.0
704,G3361690590709312256,0.821253,600.0,0.0,600.0
705,G2180939317239696768,0.821141,600.0,0.0,600.0
706,G180359768550555008,0.821029,600.0,0.0,600.0
707,G3332439149004865920,0.820917,600.0,0.0,600.0
708,G1994921259990880000,0.820805,600.0,0.0,600.0
709,G3158639006703458688,0.820694,600.0,0.0,600.0
710,G254705274488307840,0.820582,600.0,0.0,600.0
711,G3157428444401782016,0.82047,600.0,0.0,600.0
712,G193909630159512576,0.820358,600.0,0.0,600.0
713,G3131416919867361792,0.820246,600.0,0.0,600.0
714,G3807134538174891392,0.820134,600.0,0.0,600.0
715,G3128752974990768640,0.820022,600.0,0.0,600.0
716,G3064630109692590208,0.819911,600.0,0.0,600.0
717,G209107633929048704,0.819799,600.0,0.0,600.0
718,G2128347270896190208,0.819687,600.0,0.0,600.0
719,G946973119776232960,0.819575,600.0,0.0,600.0
720,G3402844834198559616,0.819463,600.0,0.0,600.0
721,G672001170228687616,0.819351,600.0,0.0,600.0
722,G190551554144617344,0.819239,600.0,0.0,600.0
723,G3412144125588313216,0.819128,600.0,0.0,600.0
724,G183015673248929792,0.819016,600.0,0.0,600.0
725,G3124247309482903936,0.818904,600.0,0.0,600.0
726,G204789645610119296,0.818792,600.0,0.0,600.0
727,G247169324873115904,0.81868,600.0,0.0,600.0
728,G3376021973162830848,0.818568,600.0,0.0,600.0
729,G283874729558246144,0.818456,600.0,0.0,600.0
730,G245553141557260928,0.818345,600.0,0.0,600.0
731,G3351788221491173376,0.818233,600.0,0.0,600.0
732,G284950812141171968,0.818121,600.0,0.0,600.0
733,G3379620842220840960,0.818009,600.0,0.0,600.0
734,G200874422144801536,0.817897,600.0,0.0,600.0
735,G359861604494689152,0.817785,600.0,0.0,600.0
736,G3352403363887581824,0.817673,600.0,0.0,600.0
737,G507791926126039040,0.817562,600.0,0.0,600.0
738,G189854704291739648,0.81745,600.0,0.0,600.0
739,G3374093017449474432,0.817338,600.0,0.0,600.0
740,G3333732488213137792,0.817226,600.0,0.0,600.0
741,G425974688923720448,0.817114,600.0,0.0,600.0
742,G3438348683135357184,0.817002,600.0,0.0,600.0
743,G3397851745737996416,0.81689,600.0,0.0,600.0
744,G3351748707790475136,0.816779,600.0,0.0,600.0
745,G1996099008739321088,0.816667,600.0,0.0,600.0
746,G3088732023050213888,0.816555,600.0,0.0,600.0
747,G180108152185817472,0.816443,600.0,0.0,600.0
748,G3353293349829167744,0.816331,600.0,0.0,600.0
749,G522435050188363136,0.816219,600.0,0.0,600.0
750,G3457461012724148352,0.816107,600.0,0.0,600.0
751,G199147432973015296,0.815996,600.0,0.0,600.0
752,G3384543115258928000,0.815884,600.0,0.0,600.0
753,G207240216510284800,0.815772,600.0,0.0,600.0
754,G181989962041586944,0.81566,600.0,0.0,600.0
755,G3330914027597330688,0.815548,600.0,0.0,600.0
756,G3347180885513452160,0.815436,600.0,0.0,600.0
757,G601691623583157376,0.815324,600.0,0.0,600.0
758,G3354225804409933312,0.815213,600.0,0.0,600.0
759,G3006022699660110208,0.815101,600.0,0.0,600.0
760,G262246790381001984,0.814989,600.0,0.0,600.0
761,G3133211455982509056,0.814877,600.0,0.0,600.0
762,G611130106273857920,0.814765,600.0,0.0,600.0
763,G413650945977630720,0.814653,600.0,0.0,600.0
764,G3357155315704578688,0.814541,600.0,0.0,600.0
765,G3384221512405874304,0.81443,600.0,0.0,600.0
766,G397149170527710720,0.814318,600.0,0.0,600.0
767,G2839289908862621952,0.814206,600.0,0.0,600.0
768,G2034204164780733184,0.814094,600.0,0.0,600.0
769,G888515312046165120,0.813982,600.0,0.0,600.0
770,G3134098422569964544,0.81387,600.0,0.0,600.0
771,G3431745840932721024,0.813758,600.0,0.0,600.0
772,G3425038235888220928,0.813647,600.0,0.0,600.0
773,G440949796771816448,0.813535,600.0,0.0,600.0
774,G3317252389461940480,0.813423,600.0,0.0,600.0
775,G942821088992726016,0.813311,600.0,0.0,600.0
776,G1963688773210702720,0.813199,600.0,0.0,600.0
777,G3368008594979467520,0.813087,600.0,0.0,600.0
778,G505789131338918784,0.812975,600.0,0.0,600.0
779,G3378413750251568512,0.812864,600.0,0.0,600.0
780,G2066571274507198976,0.812752,600.0,0.0,600.0
781,G203932954252896000,0.81264,600.0,0.0,600.0
782,G2106065560377781376,0.812528,600.0,0.0,600.0
783,G3455528960339050240,0.812416,600.0,0.0,600.0
784,G4213086390204748672,0.812304,600.0,0.0,600.0
785,G203912578926865792,0.812192,600.0,0.0,600.0
786,G3431165878610638976,0.812081,600.0,0.0,600.0
787,G271669914274685312,0.811969,600.0,0.0,600.0
788,G3447012972201673600,0.811857,600.0,0.0,600.0
789,G191718647079803776,0.811745,600.0,0.0,600.0
790,G3372060565907297152,0.811633,600.0,0.0,600.0
791,G248983514756831616,0.811521,600.0,0.0,600.0
792,G3450873971703052800,0.811409,600.0,0.0,600.0
793,G3369749151948057088,0.811298,600.0,0.0,600.0
794,G228097642851768448,0.811186,600.0,0.0,600.0
795,G3348799297909993472,0.811074,600.0,0.0,600.0
796,G441589746899862272,0.810962,600.0,0.0,600.0
797,G3371687556587568384,0.81085,600.0,0.0,600.0
798,G208417759103705728,0.810738,600.0,0.0,600.0
799,G3128250944853024128,0.810626,600.0,0.0,600.0
800,G250465725150405888,0.810515,600.0,0.0,600.0
801,G3131961105103427712,0.810403,600.0,0.0,600.0
802,G3368872776760586880,0.810291,600.0,0.0,600.0
803,G506312258354861440,0.810179,600.0,0.0,600.0
804,G180931686396262528,0.810067,600.0,0.0,600.0
805,G445060733303860224,0.809955,600.0,0.0,600.0
806,G3425819095300872320,0.809843,600.0,0.0,600.0
807,G206593738033100416,0.809732,600.0,0.0,600.0
808,G2031785307945400704,0.80962,600.0,0.0,600.0
809,G244347595776937216,0.809508,600.0,0.0,600.0
810,G3133335361498488448,0.809396,600.0,0.0,600.0
811,G145046852381708288,0.809284,600.0,0.0,600.0
812,G2082701148752453632,0.809172,600.0,0.0,600.0
813,G3376135699598511744,0.80906,600.0,0.0,600.0
814,G453415303692751872,0.808949,600.0,0.0,600.0
815,G3390129257100008192,0.808837,600.0,0.0,600.0
816,G4543881060489030528,0.808725,600.0,0.0,600.0
817,G3317348180114291840,0.808613,600.0,0.0,600.0
818,G194549996899936384,0.808501,600.0,0.0,600.0
819,G3167387374048122496,0.808389,600.0,0.0,600.0
820,G1746984338559676800,0.808277,600.0,0.0,600.0
821,G441693822546678400,0.808166,600.0,0.0,600.0
822,G228432306706448256,0.808054,600.0,0.0,600.0
823,G3337161968060490112,0.807942,600.0,0.0,600.0
824,G2086068231311385216,0.80783,600.0,0.0,600.0
825,G147121566399989760,0.807718,600.0,0.0,600.0
826,G3436554589397489536,0.807606,600.0,0.0,600.0
827,G2056647842778653568,0.807494,600.0,0.0,600.0
828,G3437010199527628544,0.807383,600.0,0.0,600.0
829,G3397308037237762560,0.807271,600.0,0.0,600.0
830,G405178182388494848,0.807159,600.0,0.0,600.0
831,G1997675261739093760,0.807047,600.0,0.0,600.0
832,G3114120158853632640,0.806935,600.0,0.0,600.0
833,G276130873464152832,0.806823,600.0,0.0,600.0
834,G3351158235686609024,0.806711,600.0,0.0,600.0
835,G3127533719676232192,0.8066,600.0,0.0,600.0
836,G2025350549230333312,0.806488,600.0,0.0,600.0
837,G3325683371606031360,0.806376,600.0,0.0,600.0
838,G3061809209535176320,0.806264,600.0,0.0,600.0
839,G424226259276254080,0.806152,600.0,0.0,600.0
840,G3423400062342923392,0.80604,600.0,0.0,600.0
841,G273444865338468736,0.805928,600.0,0.0,600.0
842,G206117993096601472,0.805817,600.0,0.0,600.0
843,G443857347891175552,0.805705,600.0,0.0,600.0
844,G509825743459456384,0.805593,600.0,0.0,600.0
845,G147232101677947264,0.805481,600.0,0.0,600.0
846,G442681183987518592,0.805369,600.0,0.0,600.0
847,G1964583432075432064,0.805257,600.0,0.0,600.0
848,G250176106915980032,0.805145,600.0,0.0,600.0
849,G3378004426986230144,0.805034,600.0,0.0,600.0
850,G3059901071523913856,0.804922,600.0,0.0,600.0
851,G3113293463550504320,0.80481,600.0,0.0,600.0
852,G3276185836320362624,0.804698,600.0,0.0,600.0
853,G187564730808766848,0.804586,600.0,0.0,600.0
854,G3377346055741625728,0.804474,600.0,0.0,600.0
855,G272899786746766464,0.804362,600.0,0.0,600.0
856,G3364318221639212160,0.804251,600.0,0.0,600.0
857,G3822254609763252864,0.804139,600.0,0.0,600.0
858,G360195821671679488,0.804027,600.0,0.0,600.0
859,G3418631862667406336,0.803915,600.0,0.0,600.0
860,G229568858129666944,0.803803,600.0,0.0,600.0
861,G3373910326722248192,0.803691,600.0,0.0,600.0
862,G3153944538730158592,0.803579,600.0,0.0,600.0
863,G237127175936415872,0.803468,600.0,0.0,600.0
864,G257641829528483072,0.803356,600.0,0.0,600.0
865,G3133247739867028096,0.803244,600.0,0.0,600.0
866,G3318272804971708544,0.803132,600.0,0.0,600.0
867,G205450520817451776,0.80302,600.0,0.0,600.0
868,G3425947154045429248,0.802908,600.0,0.0,600.0
869,G178081717895052160,0.802796,600.0,0.0,600.0
870,G195776295962108416,0.802685,600.0,0.0,600.0
871,G3368854978416307712,0.802573,600.0,0.0,600.0
872,G3131540786723499520,0.802461,600.0,0.0,600.0
873,G506818927055051776,0.802349,600.0,0.0,600.0
874,G3330796998328969728,0.802237,600.0,0.0,600.0
875,G3840480767340344320,0.802125,600.0,0.0,600.0
876,G3348353411585157632,0.802013,600.0,0.0,600.0
877,G3344825319290434176,0.801902,600.0,0.0,600.0
878,G3359706109660234496,0.80179,600.0,0.0,600.0
879,G3378235530585937280,0.801678,600.0,0.0,600.0
880,G258041364564728192,0.801566,600.0,0.0,600.0
881,G3224122174039907968,0.801454,600.0,0.0,600.0
882,G3433329481274679808,0.801342,600.0,0.0,600.0
883,G943271613881952000,0.80123,600.0,0.0,600.0
884,G249686244426935296,0.801119,600.0,0.0,600.0
885,G3436052417522896256,0.801007,600.0,0.0,600.0
886,G449862712902130688,0.800895,600.0,0.0,600.0
887,G3129857808080603904,0.800783,600.0,0.0,600.0
888,G3368902253117115008,0.800671,600.0,0.0,600.0
889,G3437171621577552896,0.800559,600.0,0.0,600.0
890,G246111319810031232,0.800447,600.0,0.0,600.0
891,G2735645750939271936,0.800336,600.0,0.0,600.0
892,G182807689452076800,0.800224,600.0,0.0,600.0
893,G3128971880884079360,0.800112,600.0,0.0,600.0
894,G1943030117951012864,0.8,600.0,0.0,600.0
895,G279774311399367296,0.799888,600.0,0.0,600.0
896,G183077830015921408,0.799776,600.0,0.0,600.0
897,G3133166380305937152,0.799664,600.0,0.0,600.0
898,G656993523706536064,0.799553,600.0,0.0,600.0
899,G3401266309161144832,0.799441,600.0,0.0,600.0
900,G3454801534615144704,0.799329,600.0,0.0,600.0
901,G456568462526985856,0.799217,600.0,0.0,600.0
902,G2032472090388881792,0.799105,600.0,0.0,600.0
903,G195224925241014400,0.798993,600.0,0.0,600.0
904,G469955428912761600,0.798881,600.0,0.0,600.0
905,G423949319786078336,0.79877,600.0,0.0,600.0
906,G192066337570619008,0.798658,600.0,0.0,600.0
907,G195087177049743744,0.798546,600.0,0.0,600.0
908,G3324790984780572672,0.798434,600.0,0.0,600.0
909,G244643025107165952,0.798322,600.0,0.0,600.0
910,G3368966166529044864,0.79821,600.0,0.0,600.0
911,G3432143623622399616,0.798098,600.0,0.0,600.0
912,G2075973026637246848,0.797987,600.0,0.0,600.0
913,G3142195397992934656,0.797875,600.0,0.0,600.0
914,G273101066093893248,0.797763,600.0,0.0,600.0
915,G3113809684258860416,0.797651,600.0,0.0,600.0
916,G1859716685947684736,0.797539,600.0,0.0,600.0
917,G3157372369309214976,0.797427,600.0,0.0,600.0
918,G3113365790798295296,0.797315,600.0,0.0,600.0
919,G664869909609073664,0.797204,600.0,0.0,600.0
920,G510316129947277952,0.797092,600.0,0.0,600.0
921,G2009932754804144000,0.79698,600.0,0.0,600.0
922,G3357707957730629760,0.796868,600.0,0.0,600.0
923,G271914040213160704,0.796756,600.0,0.0,600.0
924,G3373913861477259648,0.796644,600.0,0.0,600.0
925,G255036021329982592,0.796532,600.0,0.0,600.0
926,G4474449821775956608,0.796421,600.0,0.0,600.0
927,G3379184993238291072,0.796309,600.0,0.0,600.0
928,G2061417661656087552,0.796197,600.0,0.0,600.0
929,G257606920035196672,0.796085,600.0,0.0,600.0
930,G469694741576981504,0.795973,600.0,0.0,600.0
931,G249638037712332160,0.795861,600.0,0.0,600.0
932,G3216970847333854592,0.795749,600.0,0.0,600.0
933,G205249134091868032,0.795638,600.0,0.0,600.0
934,G266848143465971328,0.795526,600.0,0.0,600.0
935,G1966240980209728896,0.795414,600.0,0.0,600.0
936,G2073898591795803136,0.795302,600.0,0.0,600.0
937,G408507361863748864,0.79519,600.0,0.0,600.0
938,G3418665122894918016,0.795078,600.0,0.0,600.0
